# Magnetometer Calibration Data
# Generated on 2026-03-26 17:03:37
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
3.916667,13.958334,-8.900001,-43.820920,5.804840,-20.141080
4.041667,13.958334,-8.858334,26.536128,5.525808,-4.006147
4.100000,13.916667,-8.858334,60.343813,-16.522441,-6.650172
4.000000,13.975000,-8.883334,3.511947,14.332508,-15.083896
4.016667,13.933334,-8.883334,13.265844,-7.583021,-15.923356
4.041667,14.016667,-8.858334,26.351021,36.134006,-3.841473
4.058333,13.933334,-8.800000,33.710464,-7.479989,25.369360
4.058333,13.891667,-8.816668,34.564542,-29.390183,16.631983
4.058333,13.891667,-8.816668,34.564542,-29.390183,16.631983
3.933334,13.975000,-8.925000,-33.169540,14.426436,-33.744745
3.975000,14.058334,-8.841667,-12.989320,58.255748,7.782729
4.100000,13.975000,-8.775001,56.549582,14.321005,36.611287
3.958333,13.958334,-8.816668,-23.376259,5.907870,21.151143
3.916667,13.933334,-8.900001,-43.741590,-7.312744,-20.211653
4.000000,14.000001,-8.883334,3.432614,27.450594,-15.013320
3.975000,13.875001,-8.883334,-10.602972,-38.059000,-14.283458
4.058333,13.975000,-8.816668,34.300104,14.335600,16.867231
4.083333,13.958334,-8.758334,46.258973,5.675886,45.905334
3.958333,13.958334,-8.883334,-20.488951,5.719671,-13.326383
4.016667,13.958334,-8.925000,14.991055,5.416941,-37.400928
4.058333,13.933334,-8.841667,35.515046,-7.597615,3.820721
3.958333,14.058334,-8.983334,-16.475338,57.908713,-64.760126
4.041667,13.916667,-8.883334,27.751115,-16.407910,-17.053153
