# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
13.633334,9.416667,-4.333333,56.001460,1.953564,-5.324875
13.266667,9.600000,-4.891667,54.087385,2.776899,-7.851102
12.858334,9.875001,-5.650000,51.917836,3.973825,-11.269818
12.633334,10.250001,-6.025000,50.683971,5.462559,-12.991728
12.266667,10.475000,-6.233334,48.821484,6.401332,-13.991767
12.016667,10.391667,-6.708333,47.542897,6.195883,-16.102900
11.566668,10.500001,-7.166667,45.256673,6.744891,-18.197436
10.858334,10.716667,-7.708334,41.679417,7.760705,-20.713269
10.458334,11.091667,-8.216667,39.572806,9.300548,-23.048463
9.350000,11.258334,-8.733334,34.067591,10.208792,-25.517924
8.308333,11.525001,-9.475000,28.826995,11.502404,-28.971576
7.183334,11.733334,-9.958334,23.238038,12.565764,-31.302868
4.766667,11.858334,-10.458334,11.390641,13.584514,-33.919398
3.608334,11.966667,-10.675000,5.706094,14.250908,-35.078515
3.041667,11.800000,-10.633334,2.995515,13.740092,-34.974514
2.766667,11.925000,-10.583334,1.643040,14.257254,-34.817359
2.041667,11.858334,-10.691668,-1.882690,14.169299,-35.408132
0.933333,12.008334,-10.433334,-7.251364,14.926581,-34.485703
-1.383333,11.966667,-9.766667,-18.378598,15.169149,-31.962765
-1.750000,11.900001,-9.625001,-20.121231,14.979179,-31.398442
-2.341667,11.941668,-9.458334,-22.974408,15.236786,-30.775818
-3.041667,12.133334,-8.983334,-26.331433,16.041152,-28.840278
-3.191667,12.466667,-8.650001,-27.070874,17.277882,-27.446162
-3.483334,12.566668,-8.150001,-28.421868,17.653611,-25.320630
-3.850000,12.675000,-7.850000,-30.173141,18.098704,-24.083769
-4.041667,12.925001,-7.558334,-31.105018,19.037698,-22.869523
-4.275000,13.133334,-7.433334,-32.259332,19.848783,-22.386692
-4.316667,13.066668,-7.208333,-32.409374,19.582712,-21.402024
-4.550000,13.108334,-6.975000,-33.510947,19.759296,-20.426237
-4.550000,13.191668,-6.850000,-33.506541,20.056030,-19.889009
-4.691667,13.275001,-6.933334,-34.225890,20.405632,-20.287403
-4.400000,13.391667,-7.058334,-32.854851,20.795681,-20.797434
